"HF:Financing scheme","HC:Function","HP:Provider","MEASURE:Measure","LOCATION:Country","TIME:Year","Unit Code:Unit","PowerCode Code:PowerCode","Reference Period Code:Reference Period","MSR:Value","Flag Codes:Flags"
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2013","USD:US Dollar","0:Units",,577.177,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2014","USD:US Dollar","0:Units",,575.246,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2015","USD:US Dollar","0:Units",,580.135,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2016","USD:US Dollar","0:Units",,587.412,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2017","USD:US Dollar","0:Units",,582.491,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2018","USD:US Dollar","0:Units",,599.937,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP5:Retailers and other providers of medical goods","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2019","USD:US Dollar","0:Units",,602.227,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2010","USD:US Dollar","0:Units",,37.352,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2011","USD:US Dollar","0:Units",,36.885,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2012","USD:US Dollar","0:Units",,37.577,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2013","USD:US Dollar","0:Units",,38.508,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2014","USD:US Dollar","0:Units",,38.951,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2015","USD:US Dollar","0:Units",,41.294,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2016","USD:US Dollar","0:Units",,40.432,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2017","USD:US Dollar","0:Units",,41.308,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2018","USD:US Dollar","0:Units",,41.901,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2019","USD:US Dollar","0:Units",,43.139,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2010","USD:US Dollar","0:Units",,29.825,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2011","USD:US Dollar","0:Units",,25.313,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2012","USD:US Dollar","0:Units",,32.343,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2013","USD:US Dollar","0:Units",,34.098,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2014","USD:US Dollar","0:Units",,39.465,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2015","USD:US Dollar","0:Units",,38.157,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2016","USD:US Dollar","0:Units",,28.837,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2017","USD:US Dollar","0:Units",,33.097,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2018","USD:US Dollar","0:Units",,37.921,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP6:Providers of preventive care","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2019","USD:US Dollar","0:Units",,39.06,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2010","USD:US Dollar","0:Units",,164.2,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2011","USD:US Dollar","0:Units",,167.845,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2012","USD:US Dollar","0:Units",,181.474,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2013","USD:US Dollar","0:Units",,193.301,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2014","USD:US Dollar","0:Units",,197.793,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2015","USD:US Dollar","0:Units",,200.822,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2016","USD:US Dollar","0:Units",,212.034,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2017","USD:US Dollar","0:Units",,211.49,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2018","USD:US Dollar","0:Units",,221.344,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2019","USD:US Dollar","0:Units",,231.165,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2010","USD:US Dollar","0:Units",,164.197,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2011","USD:US Dollar","0:Units",,174.04,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2012","USD:US Dollar","0:Units",,163.295,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2013","USD:US Dollar","0:Units",,174.373,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2014","USD:US Dollar","0:Units",,179.43,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2015","USD:US Dollar","0:Units",,181.646,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2016","USD:US Dollar","0:Units",,189.343,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2017","USD:US Dollar","0:Units",,190.622,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2018","USD:US Dollar","0:Units",,200.976,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP7:Providers of health care system administration and financing","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2019","USD:US Dollar","0:Units",,209.291,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2010","USD:US Dollar","0:Units",,275.966,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2011","USD:US Dollar","0:Units",,279.381,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2012","USD:US Dollar","0:Units",,290.008,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2013","USD:US Dollar","0:Units",,296.261,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2014","USD:US Dollar","0:Units",,298.694,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2015","USD:US Dollar","0:Units",,300.851,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2016","USD:US Dollar","0:Units",,316.969,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2017","USD:US Dollar","0:Units",,319.643,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2018","USD:US Dollar","0:Units",,318.182,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2019","USD:US Dollar","0:Units",,314.404,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2010","USD:US Dollar","0:Units",,1.966,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2011","USD:US Dollar","0:Units",,6.826,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2012","USD:US Dollar","0:Units",,9.601,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2013","USD:US Dollar","0:Units",,14.898,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2014","USD:US Dollar","0:Units",,15.833,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2015","USD:US Dollar","0:Units",,15.651,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2016","USD:US Dollar","0:Units",,12.994,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2017","USD:US Dollar","0:Units",,13.037,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2018","USD:US Dollar","0:Units",,12.718,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP8:Rest of the economy","PPPPER:Per capita, current prices, current PPPs","BEL:Belgium","2019","USD:US Dollar","0:Units",,10.521,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP9:Rest of the world","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2010","USD:US Dollar","0:Units",,31.809,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP9:Rest of the world","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2011","USD:US Dollar","0:Units",,25.642,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP9:Rest of the world","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2012","USD:US Dollar","0:Units",,29.647,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP9:Rest of the world","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2013","USD:US Dollar","0:Units",,31.778,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP9:Rest of the world","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2014","USD:US Dollar","0:Units",,37.242,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP9:Rest of the world","PPPPER:Per capita, current prices, current PPPs","AUT:Austria","2015","USD:US Dollar","0:Units",,38.809,
